Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
"Careers: With Fewer U.S. Opportunities, Home Looks Appealing to Expats --- More Foreign-Born Professionals Are Finding Better Jobs, Lower Unemployment Abroad; 'I've Had Headhunters Calling'","Not so in Germany. ""Since I've been here I've had headhunters calling me at work trying to hire me away,"" she says, adding that her new employer paid for her overseas move.",399130764,Newspapers," Mattioli, Dana
Mattioli
Dana
Dana Mattioli",,," (c) 2009 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1921199511 , 49866091 , 7510 , WSJ , DWJNJ000000020091215e5cf0001j", News," Dec 15, 2009",0099-9660, English, English, D.7," New York, N.Y.","Dec 15, 2009",Wall Street Journal,2009,https://search.proquest.com/docview/399130764?accountid=14496," 9180 International , 1110 Economic conditions & forecasts"," 9180 International , 1110 Economic conditions & forecasts"," 9180 International , 1110 Economic conditions & forecasts", D.7," 9180 International , 1110 Economic conditions & forecasts"," Career advancement , Economic conditions , Displaced workers , Expatriate employees , Unemployment , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Careers%3A+With+Fewer+U.S.+Opportunities%2C+Home+Looks+Appealing+to+Expats+---+More+Foreign-Born+Professionals+Are+Finding+Better+Jobs%2C+Lower+Unemployment+Abroad%3B+%27I%27ve+Had+Headhunters+Calling%27&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2009-12-15&amp;volume=&amp;issue=&amp;spage=D.7&amp;au=Mattioli%2C+Dana&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Documents Allege Broad Terror Link,"The government documents cite wiretap information and travel records to allege that Mr. Rana met in November 2008 in Dubai with a former Pakistani military officer, nicknamed Pasha, whom U.S. prosecutors charged with conspiracy in the plot against the Danish newspaper.",399130985,Newspapers," Perez, Evan
Perez
Evan
Evan Perez",,," (c) 2009 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1921202691 , 49866091 , 7510 , WSJ , DWJNJ000000020091215e5cf00029", News," Dec 15, 2009",0099-9660, English, English, A.5," New York, N.Y.","Dec 15, 2009",Wall Street Journal,2009,https://search.proquest.com/docview/399130985?accountid=14496,,,, A.5,," Criminal investigations , Terrorism , United States--US , Mumbai India , Rana, Tahawwur Hussain , Headley, David Coleman",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Documents+Allege+Broad+Terror+Link&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2009-12-15&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Perez%2C+Evan&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Other court action,"Four British men say they were beaten, shackled in painful positions and threatened by dogs during their time at the U.S. naval base in Cuba from 2002 to 2004.",410364795,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," Copyright The Washington Post Company Dec 15, 2009"," 1921259891 , 49867941 , 7653 , TWP , WPXX2009121511E529D7", News," Dec 15, 2009",0190-8286, English, English, A.2," Washington, D.C.","Dec 15, 2009",The Washington Post,2009,https://search.proquest.com/docview/410364795?accountid=14496,,,, A.2,," Immunity from prosecution , Supreme Court decisions , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Other+court+action&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2009-12-15&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Anonymous&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE NATION; Tax preparer search ruled illegal; Colorado court decides evidence of identity theft by illegal immigrants was improperly obtained.,The Colorado Supreme Court ruled Monday that a prosecutor improperly searched thousands of files in a tax preparer's office while looking for illegal immigrants who had committed identity theft.,422251736,Newspapers," Riccardi, Nicholas
Riccardi
Nicholas
Nicholas Riccardi",,, (Copyright (c) 2009 Los Angeles Times)," 1921214081 , 49866301 , 7683 , ANGE , LATM090050831", News," Dec 15, 2009",0458-3035, English, English, A.20," Los Angeles, Calif.","Dec 15, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422251736?accountid=14496,,,, A.20,," Right of privacy , Aliens , Search warrants , Search & seizure , Criminal investigations , State court decisions , Tax services , Identity theft , Colorado",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+NATION%3B+Tax+preparer+search+ruled+illegal%3B+Colorado+court+decides+evidence+of+identity+theft+by+illegal+immigrants+was+improperly+obtained.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-12-15&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=Riccardi%2C+Nicholas&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE WORLD; Iranian arms trafficker is sentenced to 5 years,"An engineer, he lived in Iran with his parents. [...] undercover Immigration and Customs Enforcement agents lured Ardebili to a sit-down in the Georgian capital of Tbilisi, he had never left his homeland. According to anti-terrorism officials, who spoke on condition of anonymity when discussing security issues, the case is representative of Tehran's attempts to circumvent U.S. trade restrictions that date to the 1990s.",422251798,Newspapers," Rotella, Sebastian
Rotella
Sebastian
Sebastian Rotella",,, (Copyright (c) 2009 Los Angeles Times)," 1921214301 , 49866301 , 7683 , ANGE , LATM090050790", News," Dec 15, 2009",0458-3035, English, English, A.28," Los Angeles, Calif.","Dec 15, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422251798?accountid=14496,,,, A.28,," Trade restrictions , Jet engines , Criminal sentences , Communications equipment , Smuggling , Black markets , United States--US , Iran , Ardebili, Amir Hossein",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+WORLD%3B+Iranian+arms+trafficker+is+sentenced+to+5+years&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-12-15&amp;volume=&amp;issue=&amp;spage=A.28&amp;au=Rotella%2C+Sebastian&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE NATION; Justices to hear immigrant's drug deportation case; The legal resident of Texas is being sent to Mexico after two misdemeanor drug convictions.,"The appeals court judges said officials could not be sued for their actions unless they violated a clearly established law, and the legal rights of the Guantanamo detainees were not clear until the Supreme Court ruled on the issue in 2006.",422290402,Newspapers," Savage, David G
Savage
G
David
David G. Savage",," Supreme Court-US
922110", (Copyright (c) 2009 Los Angeles Times)," 1921213741 , 49866301 , 7683 , ANGE , LATM090050826", News," Dec 15, 2009",0458-3035, English, English, A.22," Los Angeles, Calif.","Dec 15, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422290402?accountid=14496,,,, A.22,," Immigration policy , Appeals , Deportation , Drug trafficking",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+NATION%3B+Justices+to+hear+immigrant%27s+drug+deportation+case%3B+The+legal+resident+of+Texas+is+being+sent+to+Mexico+after+two+misdemeanor+drug+convictions.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-12-15&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=Savage%2C+David+G&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Aventura has that winning feeling; The group received no Latin Grammy nods, but singer Romeo says a strong fan following is 'the first award.'","[...] Anthony ""Romeo"" Santos, the group's honey-toned lead singer, isn't upset about the perceived slight, which stirred up bewilderment and outrage among Aventura's fans and music industry professionals who expressed their unhappiness on tweets and Facebook postings.",422306622,Newspapers," Johnson, Reed
Johnson
Reed
Reed Johnson",," Aventura (musical group)
711130", (Copyright (c) 2009 Los Angeles Times)," 1921214051 , 49866301 , 7683 , ANGE , LATM090050748", Feature," Dec 15, 2009",0458-3035, English, English, D.3," Los Angeles, Calif.","Dec 15, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422306622?accountid=14496,,,, D.3,," Musicians & conductors , Music industry , Singers , Awards & honors , Latin music , Musical performances",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Aventura+has+that+winning+feeling%3B+The+group+received+no+Latin+Grammy+nods%2C+but+singer+Romeo+says+a+strong+fan+following+is+%27the+first+award.%27&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-12-15&amp;volume=&amp;issue=&amp;spage=D.3&amp;au=Johnson%2C+Reed&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE NATION; Chicago terror case widens; U.S. authorities say two men accused of plotting an attack in Denmark knew about the rampage in India.,"According to the court filing, Headley recalled how Rana was told by Syed that the attacks were about to happen.",422315132,Newspapers," Jeff Coen and
Jeff Coen and , Meyer, Josh
Meyer
Josh
Josh Meyer",,, (Copyright (c) 2009 Los Angeles Times)," 1921214101 , 49866301 , 7683 , ANGE , LATM090050828", News," Dec 15, 2009",0458-3035, English, English, A.21," Los Angeles, Calif.","Dec 15, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422315132?accountid=14496,,,, A.21,," Immigration , Criminal investigations , Arrests , Terrorism , Chicago Illinois , Mumbai India , Denmark , Rana, Tahawwur Hussain , Headley, David Coleman",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+NATION%3B+Chicago+terror+case+widens%3B+U.S.+authorities+say+two+men+accused+of+plotting+an+attack+in+Denmark+knew+about+the+rampage+in+India.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-12-15&amp;volume=&amp;issue=&amp;spage=A.21&amp;au=Jeff+Coen+and%3BMeyer%2C+Josh&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Bail Denied For Accused Terrorist,"On Tuesday, Judge Nan R. Nolan cited Mr. Rana's net worth of $1.6 million along with his international business contacts, frequent trips abroad and his Canadian citizenship when she declined to set bail.",399082291,Newspapers," Belkin, Douglas
Belkin
Douglas
Douglas Belkin",,," (c) 2009 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1921850221 , 49879741 , 7510 , WSJ , DWJNJ000000020091216e5cg0001h", News," Dec 16, 2009",0099-9660, English, English, A.4," New York, N.Y.","Dec 16, 2009",Wall Street Journal,2009,https://search.proquest.com/docview/399082291?accountid=14496,,,, A.4,," Bail , Federal court decisions , Conspiracy , Terrorism , Chicago Illinois , Denmark , Rana, Tahawwur Hussain",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Bail+Denied+For+Accused+Terrorist&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Belkin%2C+Douglas&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Hispanic leaders divided over poster promoting census; Some evangelicals say Christmas theme is used inappropriately,"Marcus Borg, a historical Jesus scholar at Oregon State University, said the narrative of Jesus's birth is often used for secular purposes ""Take Christmas cards, if they say, 'Peace on Earth,' and don't say anything specifically Christian,"" he said.",410334076,Newspapers," Morello, Carol
Morello
Carol
Carol Morello , O'Keefe, Ed
O'Keefe
Ed
Ed O'Keefe",,," Copyright The Washington Post Company Dec 16, 2009"," 1921892361 , 49880441 , 7653 , TWP , WPXX2009121611E6861B", News," Dec 16, 2009",0190-8286, English, English, A.12," Washington, D.C.","Dec 16, 2009",The Washington Post,2009,https://search.proquest.com/docview/410334076?accountid=14496,,,, A.12,," Hispanics , Christianity , Advertising campaigns , Census of Population",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Hispanic+leaders+divided+over+poster+promoting+census%3B+Some+evangelicals+say+Christmas+theme+is+used+inappropriately&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Morello%2C+Carol%3BO%27Keefe%2C+Ed&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
