Title,Abstract,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Mike Flynn's Position as National Security Adviser Grows Tenuous in White House; Administration weighs whether to retain the security adviser after disclosure of contact with Russia officials,,1867393659,Newspapers," Lee, Carol E
Carol
Carol E Lee
Lee
E
Carol E. Lee; Shane Harris; Peter Nicholas , Harris, Shane
Shane
Shane Harris
Harris , Nicholas, Peter
Peter
Peter Nicholas
Nicholas"," Democratic Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170213000020170212ed2c001jm , WSJOWSJO20170213000020170212ed2c001jm , 117310 , PQ_117310_Feb132017", News," Feb 13, 2017",, English, English, n/a," New York, N.Y.","Feb 13, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1867393659?accountid=14496, n/a," Political campaigns , Sanctions , Criminal investigations , National security , Diplomatic & consular services , Russia , United States--US , Bannon, Stephen K",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Mike+Flynn%27s+Position+as+National+Security+Adviser+Grows+Tenuous+in+White+House%3B+Administration+weighs+whether+to+retain+the+security+adviser+after+disclosure+of+contact+with+Russia+officials&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=&amp;au=Lee%2C+Carol+E%3BHarris%2C+Shane%3BNicholas%2C+Peter&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
An immigration policy worth ending,"A 2015 Government Accountability Office report found that the Department of Homeland Security lacked the capacity to vet EB-5 applicants from China and elsewhere adequately, let alone in the ""extreme"" manner now in vogue at the White House. In return, the Bipartisan Policy Center report found, the U.S. economy got 77,150 full-time jobs and approximately $4.2 billion in investment - paltry results, given that the United States has a total labor force of 150 million...",1867445770,Newspapers,," Congress
921120 , Bipartisan Policy Center
541720 , Department of Homeland Security
922120 , Senate-Judiciary, Committee on the
921120 , Government Accountability Office
921130"," (Copyright The Washington Post Company, Feb 13, 2017)"," WPXXWP20170213Animmigrationpolicyworthending93527de0 , WPXXWP20170213Animmigrationpolicyworthending93527de0 , 7653 , PQ_7653_Feb132017", Editorial," Feb 13, 2017",0190-8286, English, English, A.12," Washington, D.C.","Feb 13, 2017",The Washington Post,2017,https://search.proquest.com/docview/1867445770?accountid=14496, A.12," Immigration policy , Passports & visas , Bills , Congressional committees , Editorials , United States--US , Feinstein, Dianne", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=An+immigration+policy+worth+ending&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Getting the words out at 100,"A pencil sketch on the living room wall of Henry Morgenthau III's home depicts three versions of him: a skinny figure at 13, fatter at 20 and burdened with a grotesque potbelly at 40. ""A Sunday in Purgatory,"" published by Passager Books at the University of Baltimore, draws from his life as a scion of a prominent Jewish American family that includes his grandfather, Henry Morgenthau, who immigrated to New York from Germany in 1866 and served as ambassador to Turkey, and his father, Henry Morgenthau Jr., treasury secretary under Franklin D. Roosevelt. Sitting in his apartment at the retirement community Ingleside at Rock Creek as snow swirled outside, he spoke of how the city had changed since he lived here in the 1930s. [...]you just stayed at home,"" he said. When Roosevelt died in 1945, Morgenthau was serving in Gen. George S. Patton's Third Army in Europe, and a letter his father wrote him about dining with the president the night before he died became material for his poem, ""A Terrific Headache:"" Before that last supper, he steadied the trembling hand of his long time boss and friend as he mixed Bourbon Old Fashioneds and nibbled caviar, a gift from the Soviet ambassador. ' "" Morgenthau's study and living room are lined with books, art, and photographs of him with FDR, JFK, Jimmy Carter and, beside the menorahs and carefully tended orchids, one taken with Barack Obama when he was campaigning for the 2008 Democratic nomination. Since moving to...",1867447071,Newspapers," Bahrampour, Tara
Bahrampour
Tara
Tara Bahrampour"," University of Baltimore
611310"," (Copyright The Washington Post Company, Feb 13, 2017)"," WPXXWP20170213Gettingthewordsoutat100d790ccec , WPXXWP20170213Gettingthewordsoutat100d790ccec , 7653 , PQ_7653_Feb132017", News," Feb 13, 2017",0190-8286, English, English, B.3," Washington, D.C.","Feb 13, 2017",The Washington Post,2017,https://search.proquest.com/docview/1867447071?accountid=14496, B.3," American history , Library collections , Poetry , Books , Museums , Rock Creek , Turkey , United States--US , New York , Roosevelt, Franklin Delano (1882-1945) , Germany", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Getting+the+words+out+at+100&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Bahrampour%2C+Tara&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The executive vs. the judiciary,"[...]if Washington state prevails in its assertion that a state can sue federal authorities when a federal policy diminishes state tax revenue, hurts the state's business climate or creates hardships for some of the state's people, will states henceforth be able to sue the federal government for damages when Congress closes military bases, restricts trade via international sanctions or publishes burdensome new environmental regulations? The U.S. Court of Appeals for the 9th Circuit said, in...",1867447609,Newspapers,," Congress
921120"," (Copyright The Washington Post Company, Feb 13, 2017)"," WPXXWP20170213Theexecutivevsthejudiciaryd7872532 , WPXXWP20170213Theexecutivevsthejudiciaryd7872532 , 7653 , PQ_7653_Feb132017", Editorial," Feb 13, 2017",0190-8286, English, English, A.12," Washington, D.C.","Feb 13, 2017",The Washington Post,2017,https://search.proquest.com/docview/1867447609?accountid=14496, A.12," Immigration policy , Presidents , Executive orders , Federal court decisions , United States--US , Arizona , Minnesota", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=The+executive+vs.+the+judiciary&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump fans deride media - while relying on local news sources,"Ask people here about their news habits, as I did last week, and you'll discover that their choices transcend easy categories and inside-the-Beltway perceptions (like, for example, that CNN is for liberals). [...]in a dozen interviews here last week, Luzerne residents indicated their satisfaction with their main news sources: WNEP Channel 16, the ABC affiliate in Wilkes-Barre; and the two competing Wilkes-Barre daily papers: the Citizens' Voice (which endorsed Clinton) and the Times Leader (which made no endorsement). In this former coal-mining region near the Susquehanna River in northeast Pennsylvania, one in five adults has a college degree. Ciego, who is African American, said he is troubled by ""a racial divide"" that has developed with the influx of Hispanic residents. Ciego describes his media habits as ""everything on the Internet"" - WNEP's online site, CNN, Fox News. ""Maybe they do cherry-pick and repeat too much, but the reporting seems pretty...",1867451512,Newspapers," Sullivan, Margaret
Sullivan
Margaret
Margaret Sullivan"," Fox News Channel
515120 , Luzerne County Community College
611310"," (Copyright The Washington Post Company, Feb 13, 2017)"," WPXXWP20170213Trumpfansderidemediawhilerelyingonlocaln75c3fb76 , WPXXWP20170213Trumpfansderidemediawhilerelyingonlocaln75c3fb76 , 7653 , PQ_7653_Feb132017", Feature," Feb 13, 2017",0190-8286, English, English, C.1," Washington, D.C.","Feb 13, 2017",The Washington Post,2017,https://search.proquest.com/docview/1867451512?accountid=14496, C.1," Political campaigns , Endorsements , News media , Demographics , Pennsylvania , Susquehanna River , Trump, Donald J", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump+fans+deride+media+-+while+relying+on+local+news+sources&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Sullivan%2C+Margaret&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Tillerson's tough early mission,"When more than 900 department employees signed a dissent cable about the order, White House press secretary Sean Spicer said they should ""either get with the program or they can go."" After distinguished service as a naval officer, she graduated from the University of Chicago Law School and clerked for the U.S. Court of Appeals for the 5th Circuit. Afterward, she helped negotiate and draft key pieces of national security legislation, including the authorization for...",1867451580,Newspapers," Rogin, Josh
Rogin
Josh
Josh Rogin"," Department of Homeland Security
922120 , Department of State
928120"," (Copyright The Washington Post Company, Feb 13, 2017)"," WPXXWP20170213Tillersonstoughearlymission0f7cd4d0 , WPXXWP20170213Tillersonstoughearlymission0f7cd4d0 , 7653 , PQ_7653_Feb132017", Commentary," Feb 13, 2017",0190-8286, English, English, A.13," Washington, D.C.","Feb 13, 2017",The Washington Post,2017,https://search.proquest.com/docview/1867451580?accountid=14496, A.13," Political appointments , National security , Bills , Politics , Diplomatic & consular services , United States--US , Afghanistan , Trump, Donald J , Peterlin, Margaret J A , Tillerson, Rex W", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Tillerson%27s+tough+early+mission&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Rogin%2C+Josh&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Fleeing U.S. for Canada, refugees risk subzero trek","OTTAWA - OTTAWA - The weather is frigid on the border between North Dakota and the Canadian province of Manitoba, but still they keep on coming: a swelling flow of asylum seekers tramping through frozen farms, in flight from the United States, hoping for refuge in Canada. The asylum seekers are taking these risks because of the Safe Third Country Agreement between Canada and the United States, which says that refugee claimants must make their claim in the country of arrival. In part, that was because of the Real ID Act, which requires asylum seekers to show identification documents they often can't access or that have been destroyed because of the years of war and chaos in Somalia. Most asylum seekers in the United States, he says, are held in detention centers and don't have adequate access to legal advice before their hearings, which are often held in the detention...",1867451687,Newspapers," Freeman, Alan
Freeman
Alan
Alan Freeman"," Royal Canadian Mounted Police
922120 , Canada Border Services Agency
922190"," (Copyright The Washington Post Company, Feb 13, 2017)"," WPXXWP20170213FleeingUSforCanadarefugeesrisksubzerotre73dfdc74 , WPXXWP20170213FleeingUSforCanadarefugeesrisksubzerotre73dfdc74 , 7653 , PQ_7653_Feb132017", News," Feb 13, 2017",0190-8286, English, English, A.7," Washington, D.C.","Feb 13, 2017",The Washington Post,2017,https://search.proquest.com/docview/1867451687?accountid=14496, A.7," Agreements , Refugees , Political asylum , REAL ID Act 2005-US , Immigration , Somalia , North Dakota , Manitoba Canada , United States--US , Ghana , Canada", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Fleeing+U.S.+for+Canada%2C+refugees+risk+subzero+trek&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Freeman%2C+Alan&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Investors Will Need Patience as Markets Seek Direction,"  Long-dated government bonds, which plummeted last year, have recovered some poise, with Bank of America Merrill Lynch's index of U.S. Treasurys maturing in 15 years or more up 1.3%.",1867453067,Newspapers," Barley, Richard
Barley
Richard
Richard Barley , Barley, Richard
Barley
Richard
Richard Barley",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4313318801 , 111064672 , 7510 , WSJ , DWJNJ000000020170213ed2d0000x", Commentary," Feb 13, 2017",0099-9660, English, English, B.10," New York, N.Y.","Feb 13, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1867453067?accountid=14496, B.10," Bond markets , Fiscal policy , Monetary policy , Heard on the street (wsj) , Securities markets , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Investors+Will+Need+Patience+as+Markets+Seek+Direction&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=B.10&amp;au=Barley%2C+Richard&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump's 'So-Called' Judgment,"  Jackson vetoed reauthorization of the Bank of the United States because he believed the Constitution did not give Congress the power to create a bank, despite the Supreme Court's decision to the contrary in McCulloch v. Maryland (1819). President Obama inveighed against Citizens United v. Federal Election Commission, a landmark free-speech case, during his 2010 State of the Union address, with several justices sitting right in front of him.",1867453078,Newspapers," Prakash, Sai
Prakash
Sai
Sai Prakash; John Yoo , Yoo, John
Yoo
John , Prakash, Sai
Prakash
Sai
Sai Prakash , Yoo, John
Yoo
John
John Yoo",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4313318731 , 111064672 , 7510 , WSJ , DWJNJ000000020170213ed2d0000q", Commentary," Feb 13, 2017",0099-9660, English, English, A.15," New York, N.Y.","Feb 13, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1867453078?accountid=14496, A.15," American history , Presidents , Executive orders , Federal court decisions , Supreme Court decisions , Judiciary , Political leadership , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%27s+%27So-Called%27+Judgment&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Prakash%2C+Sai%3BYoo%2C+John&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump Tests Tech Industry --- Changes are possible for U.S. regulations governing web traffic and customer privacy,"  Many tech- and privacy-policy experts expect the new administration to be aggressive in its efforts to broaden the government's authority, particularly where national security is involved. [...]given some past comments by Mr. Trump and his aides, many companies worry that the administration plans new restrictions on visas for high-skilled workers from abroad, among other potential changes to the immigration system that could be unwelcome to Silicon Valley.",1867453305,Newspapers," McKinnon, John D
McKinnon
D
John
John D. McKinnon , McKinnon, John D
McKinnon
D
John
John D. McKinnon",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4313320101 , 111064672 , 7510 , WSJ , DWJNJ000000020170213ed2d00017", News," Feb 13, 2017",0099-9660, English, English, B.4," New York, N.Y.","Feb 13, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1867453305?accountid=14496, B.4," Immigration policy , Passports & visas , Foreign labor , Executive orders , Internet access , High tech industries , Telecommunications policy , United States--US , Sessions, Jeff , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+Tests+Tech+Industry+---+Changes+are+possible+for+U.S.+regulations+governing+web+traffic+and+customer+privacy&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=B.4&amp;au=McKinnon%2C+John+D&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump aide combative on TV shows,"The White House is pursuing several options to reinstate President Trump's travel ban on all refugees and travelers from seven majority-Muslim nations, fighting back against what one top adviser on Sunday called ""judicial usurpation of power."" White House senior policy adviser Stephen Miller, the author of the controversial executive order, said the administration was weighing several legal options after the U.S. Court of Appeals for the 9th Circuit ruled unanimously Thursday against reinstating the travel ban, which had been blocked temporarily by a federal judge in Washington state. Miller said that officials are considering appealing with the 9th Circuit and having an emergency hearing ""en banc,"" or before a larger panel of judges on the court; seeking an emergency stay at the Supreme Court; taking the case to trial at the district level; or writing a new executive order for Trump to sign that would withstand legal scrutiny.",1867454026,Newspapers," Rucker, Philip
Philip
Philip Rucker
Rucker
Philip Rucker"," Fox News Channel
515120 , Congress
921120 , CBS News
512110 , ABC Inc
515120"," (Copyright The Washington Post Company, Feb 13, 2017)"," WPXXWP20170213TrumpaidecombativeonTVshows4afb7b30 , WPXXWP20170213TrumpaidecombativeonTVshows4afb7b30 , 7653 , PQ_7653_Feb132017", News," Feb 13, 2017",0190-8286, English, English, A.3," Washington, D.C.","Feb 13, 2017",The Washington Post,2017,https://search.proquest.com/docview/1867454026?accountid=14496, A.3," Evidence , Voter registration , Television programs , Court hearings & proceedings , Voter fraud , Executive orders , Federal court decisions , Aliens , New Hampshire , United States--US , Libya , Trump, Donald J", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump+aide+combative+on+TV+shows&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Rucker%2C+Philip&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Bannon's Navy experience shaped his worldview,"A U.S. helicopter crashed into another aircraft in the Iranian desert, killing eight service members and dooming the plan to liberate the hostages. Bannon, a former Goldman Sachs investment banker best known for his time as chairman of the conservative website Breitbart, has become one of the most powerful figures in Washington as chief strategist for Trump. [...]in an unusual move for a political operative, Bannon secured a permanent seat on the National Security Council, giving him a voice in critical decisions on defense and foreign policy. White House press secretary Sean Spicer cited Bannon's naval service as justification for giving him a seat on the Security Council, saying during a Jan. 29 appearance on ABC's ""This Week"" that such service gave him ""a tremendous understanding of the world and the geopolitical landscape that we have now."" A review by The Washington Post of Bannon's naval career, based on interviews with more than 25 shipmates and an examination of deck logs stored at the National Archives, found that his service was steady but unremarkable. The records show that his deployments never involved warfare, and the closest he came to conflict may have been his brief experience at the edge of the hostage-rescue fiasco. Grueling duty, but no combat Bannon, who grew up in a Democratic family in Richmond, signed up for the Naval Reserve in 1976, after graduating from Virginia Tech, and then arrived at age 24 at the Navy's training center in Rhode Island in 1977. Three months later,...",1867454093,Newspapers," Kranish, Michael
Michael
Michael Kranish
Kranish
Michael Kranish , Whitlock, Craig
Craig
Craig Whitlock
Whitlock
Craig Whitlock"," Republican Party
813940"," (Copyright The Washington Post Company, Feb 13, 2017)"," WPXXWP20170213BannonsNavyexperienceshapedhisworldview99f1e58a , WPXXWP20170213BannonsNavyexperienceshapedhisworldview99f1e58a , 7653 , PQ_7653_Feb132017", News," Feb 13, 2017",0190-8286, English, English, A.1," Washington, D.C.","Feb 13, 2017",The Washington Post,2017,https://search.proquest.com/docview/1867454093?accountid=14496, A.1," Aircraft , Presidents , Careers , Councils , National security , Armed forces , Hostages , Military deployment , Pearl Harbor", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Bannon%27s+Navy+experience+shaped+his+worldview&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Kranish%2C+Michael%3BWhitlock%2C+Craig&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Hefty Spending Tough to Curb At City Hall --- De Blasio, lawmakers fortify fiscal '18 budget for White House cuts; GOP rival pushes back","  Mayor Bill de Blasio and the 51-member council have enjoyed years of a heady economy, allowing them to hire about 16,000 employees, create agencies like the Department of Veterans' Services and spend heavily to fight homelessness, with debatable success.",1867454574,Newspapers," Gay, Mara
Gay
Mara
Mara Gay , Gay, Mara
Gay
Mara
Mara Gay"," City Council-New York City NY
921120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4313321121 , 111064672 , 7510 , WSJ , DWJNJ000000020170213ed2d0001o", News," Feb 13, 2017",0099-9660, English, English, A.10A," New York, N.Y.","Feb 13, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1867454574?accountid=14496, n/a," Mayors , Municipal government , Funding cuts , Budgeting , Government spending , New York City New York , de Blasio, Bill",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Hefty+Spending+Tough+to+Curb+At+City+Hall+---+De+Blasio%2C+lawmakers+fortify+fiscal+%2718+budget+for+White+House+cuts%3B+GOP+rival+pushes+back&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=&amp;au=Gay%2C+Mara&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Ban Ails Doctor Programs --- Hospitals play a guessing game as foreign physicians seek U.S. training slots,"  Hospital officials say Mr. Trump's late-January executive order on immigration, on hold after a federal appeals court ruling last week, leaves them with a difficult choice: forgo strong candidates from countries included in the ban or risk vacancies should rapidly shifting U.S. immigration policies bar foreign doctors from entering the country.",1867454578,Newspapers," Evans, Melanie
Evans
Melanie
Melanie Evans , Evans, Melanie
Evans
Melanie
Melanie Evans",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4313321041 , 111064672 , 7510 , WSJ , DWJNJ000000020170213ed2d0001e", News," Feb 13, 2017",0099-9660, English, English, A.3," New York, N.Y.","Feb 13, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1867454578?accountid=14496, A.3," Physicians , Federal court decisions , Passports & visas , Bans , Medical residencies , Immigration policy , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Ban+Ails+Doctor+Programs+---+Hospitals+play+a+guessing+game+as+foreign+physicians+seek+U.S.+training+slots&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Evans%2C+Melanie&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
World News: Trudeau Visits to Talk Trade,  A meeting between President Donald Trump and Canadian Prime Minister Justin Trudeau in Washington on Monday is expected to provide a glimpse into how the Trump administration will seek to overhaul the 23-year-old economic framework of North America.,1867454582,Newspapers," Vieira, Paul
Vieira
Paul
Paul Vieira; William Mauldin , Mauldin, William
Mauldin
William , Vieira, Paul
Vieira
Paul
Paul Vieira , Mauldin, William
Mauldin
William
William Mauldin"," TransCanada Corp
486210"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4313321081 , 111064672 , 7510 , WSJ , DWJNJ000000020170213ed2d0001j", News," Feb 13, 2017",0099-9660, English, English, A.8," New York, N.Y.","Feb 13, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1867454582?accountid=14496, A.8," Prime ministers , Diplomacy , Pipelines , North American Free Trade Agreement , United States--US , Canada , Trudeau, Justin , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+News%3A+Trudeau+Visits+to+Talk+Trade&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Vieira%2C+Paul%3BMauldin%2C+William&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
World News: Trump Opponent Gains Ground in Mexico --- Tough-talking leftist leads opinion polls ahead of next year's presidential election,"  A survey recently conducted by El Financiero newspaper gave Mr. Lopez Obrador, the founder and leader of Mexico's National Regeneration Movement, 33% voter support, up 4 percentage points since November and 6 percentage points ahead of former first lady Margarita Zavala, a leading presidential contender within the conservative National Action Party.",1867454593,Newspapers," Perez, Santiago
Perez
Santiago
Santiago Perez; Juan Montes , Montes, Juan
Montes
Juan , Perez, Santiago
Perez
Santiago
Santiago Perez , Montes, Juan
Montes
Juan
Juan Montes",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4313321441 , 111064672 , 7510 , WSJ , DWJNJ000000020170213ed2d00027", News," Feb 13, 2017",0099-9660, English, English, A.6," New York, N.Y.","Feb 13, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1867454593?accountid=14496, A.6," Political campaigns , Nationalism , Polls & surveys , Elections , United States--US , Mexico , Lopez Obrador, Andres Manuel",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+News%3A+Trump+Opponent+Gains+Ground+in+Mexico+---+Tough-talking+leftist+leads+opinion+polls+ahead+of+next+year%27s+presidential+election&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-02-13&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Perez%2C+Santiago%3BMontes%2C+Juan&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
