Title,Abstract,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
"U.S. ban could bring isolation in world's game, too","Because every country plays soccer, albeit to varying degrees of sophistication and success, it's not uncommon for a young American to perform for a select team on three continents before he or she turns 18. In selecting World Cup hosts, FIFA is notorious for casting aside political factors in favor of riches - in which case Trump's initiatives won't have the slightest effect on the potential U.S. bid. [...]Markovits, for one, fears that greater isolation...",1862924819,Newspapers," Goff, Steven
Goff
Steven
Steven Goff"," Toronto FC
711211 , University of Michigan
611310 , New England Revolution
711211"," (Copyright The Washington Post Company, Jan 30, 2017)"," WPXXWP20170130USbancouldbringisolationinworldsgametoo94687d52 , WPXXWP20170130USbancouldbringisolationinworldsgametoo94687d52 , 7653 , PQ_7653_Jan302017", News," Jan 30, 2017",0190-8286, English, English, D.2," Washington, D.C.","Jan 30, 2017",The Washington Post,2017,https://search.proquest.com/docview/1862924819?accountid=14496, D.2," Tournaments & championships , Christian Islamic relations , Soccer , Northern California , Mexico , Sierra Leone , Los Angeles California , Morgan, Alex , Southern California", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=U.S.+ban+could+bring+isolation+in+world%27s+game%2C+too&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=D.2&amp;au=Goff%2C+Steven&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Starbucks' Pledge to Hire Refugees Meets Boycott Threat; Hashtag #BoycottStarbucks was highest trending topic on Twitter Monday afternoon,,1862925742,Newspapers," Jargon, Julie
Jargon
Julie
Julie Jargon"," American Civil Liberties Union--ACLU
541110
813311 , Starbucks Corp
722515"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170130ed1u00af1 , WSJOWSJO20170130000020170130ed1u00af1 , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862925742?accountid=14496, n/a," Social networks , Refugees , Coffeehouses , Holocaust , Race relations , Firearm laws & regulations , Trump, Donald J , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Starbucks%27+Pledge+to+Hire+Refugees+Meets+Boycott+Threat%3B+Hashtag+%23BoycottStarbucks+was+highest+trending+topic+on+Twitter+Monday+afternoon&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Jargon%2C+Julie&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"At the Airport, in a Windowless Room, in Limbo; A U.S. green-card holder from Syria describes her experience at O'Hare",,1862928071,Newspapers," Lovett, Ian
Lovett
Ian
Ian Lovett"," Department of Homeland Security
922120 , O Hare International Airport
488119"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170130ed1u009ex , WSJOWSJO20170130000020170130ed1u009ex , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862928071?accountid=14496, n/a," Airports , Passports & visas , Older people , Trump, Donald J , Chicago Illinois , Middle East , Syria",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=At+the+Airport%2C+in+a+Windowless+Room%2C+in+Limbo%3B+A+U.S.+green-card+holder+from+Syria+describes+her+experience+at+O%27Hare&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Lovett%2C+Ian&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Acting Attorney General Orders Justice Dept. Not to Defend Trump's Travel Ban; Holdover Obama appointee Sally Yates tells lawyers she isn't convinced it is legal,,1862928240,Newspapers," Devlin, Barrett
Devlin
Barrett
Devlin Barrett"," Office of Legal Counsel
922130"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170130ed1u00b19 , WSJOWSJO20170130000020170130ed1u00b19 , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862928240?accountid=14496, n/a," Presidents , Attorneys general , Trump, Donald J , United States--US , Sessions, Jeff , Atlanta Georgia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Acting+Attorney+General+Orders+Justice+Dept.+Not+to+Defend+Trump%27s+Travel+Ban%3B+Holdover+Obama+appointee+Sally+Yates+tells+lawyers+she+isn%27t+convinced+it+is+legal&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Devlin%2C+Barrett&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Corporate Criticism of Trump's Travel Ban Moves Beyond Tech; Chiefs of Ford, Coke, Goldman among those condemning new immigration restrictions",,1862928279,Newspapers," A Wall Street Journal Roundup
A Wall Street Journal Roundup"," Uber Technologies Inc
511210
518210 , Alphabet Inc
551114 , Goldman Sachs Group Inc
523110
523120 , Microsoft Corp
334614
511210 , Ford Motor Co
333924
336111
336390 , Coca-Cola Co
312111 , Facebook Inc
518210
519130 , Google Inc
519130 , Apple Inc
334111
334220
511210 , Amazon.com Inc
454111"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170130ed1u00b9l , WSJOWSJO20170130000020170130ed1u00b9l , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862928279?accountid=14496, n/a," Automobile industry , Holocaust , Immigration , Blankfein, Lloyd , Trump, Donald J , United States--US , Bezos, Jeffrey",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Corporate+Criticism+of+Trump%27s+Travel+Ban+Moves+Beyond+Tech%3B+Chiefs+of+Ford%2C+Coke%2C+Goldman+among+those+condemning+new+immigration+restrictions&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=A+Wall+Street+Journal+Roundup&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Online Islamists Cast U.S. Bans as War on Islam; Anonymous extremists say moves show 'hatred towards Muslims',,1862928620,Newspapers," Abi-Habib, Maria
Abi-Habib
Maria
Maria Abi-Habib"," Department of Defense
928110 , Central Intelligence Agency--CIA
928110
928120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170130ed1u009hp , WSJOWSJO20170130000020170130ed1u009hp , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862928620?accountid=14496, n/a," Islam , Terrorism , Muslims , Extremism , Islamism , Raids , Immigration , Armed forces , Casualties , United States--US , McCain, John , Quebec Canada , Saudi Arabia , Iraq , Graham, Lindsey , Pakistan , Yemen , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Online+Islamists+Cast+U.S.+Bans+as+War+on+Islam%3B+Anonymous+extremists+say+moves+show+%27hatred+towards+Muslims%27&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Abi-Habib%2C+Maria&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Coca-Cola CEO Muhtar Kent Criticizes U.S. Travel Ban; Chief executive joins other business leaders in opposing the policy,,1862929147,Newspapers," Maloney, Jennifer
Maloney
Jennifer
Jennifer Maloney"," Coca-Cola Co
312111"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170130ed1u00asx , WSJOWSJO20170130000020170130ed1u00asx , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862929147?accountid=14496, n/a," Bans , Chief executive officers , Iran , Trump, Donald J , Thailand , Turkey , United States--US , New York , India",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Coca-Cola+CEO+Muhtar+Kent+Criticizes+U.S.+Travel+Ban%3B+Chief+executive+joins+other+business+leaders+in+opposing+the+policy&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Maloney%2C+Jennifer&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Nasdaq's Rebound Takes a Hit; Investors' retreat from U.S. technology, financial and drug companies hit the Nasdaq Composite on Monday, sending the index to its largest decline of the year",,1862929626,Newspapers," Otani, Akane
Otani
Akane
Akane Otani"," Uber Technologies Inc
511210
518210 , Amazon.com Inc
454111 , Alphabet Inc
551114 , Facebook Inc
518210
519130 , Microsoft Corp
334614
511210 , Google Inc
519130 , Apple Inc
334111
334220
511210"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170130ed1u00anf , WSJOWSJO20170130000020170130ed1u00anf , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862929626?accountid=14496, n/a," Dow Jones averages , Commercial credit , Investments , Immigration , Trump, Donald J , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Nasdaq%27s+Rebound+Takes+a+Hit%3B+Investors%27+retreat+from+U.S.+technology%2C+financial+and+drug+companies+hit+the+Nasdaq+Composite+on+Monday%2C+sending+the+index+to+its+largest+decline+of+the+year&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Otani%2C+Akane&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Amazon Is Working With Lawmakers to Counter Trump's Immigration Order; CEO Bezos says e-commerce firm has reached out to members of Congress to explore legislative options,,1862929780,Newspapers," Stevens, Laura
Stevens
Laura
Laura Stevens"," Amazon.com Inc
454111 , Congress
921120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170130ed1u00a15 , WSJOWSJO20170130000020170130ed1u00a15 , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862929780?accountid=14496, n/a," Immigration , Trump, Donald J , United States--US , Washington DC",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Amazon+Is+Working+With+Lawmakers+to+Counter+Trump%27s+Immigration+Order%3B+CEO+Bezos+says+e-commerce+firm+has+reached+out+to+members+of+Congress+to+explore+legislative+options&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Stevens%2C+Laura&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Airports Clear Out, But Confusion Over Travel Ban Lingers; Most detained individuals were released overnight; lawyers for some legal permanent residents said clients were subjected to extensive questioning",,1862994927,Newspapers," Jordan, Miriam
Jordan
Miriam
Miriam Jordan; Alejandro Lazo , Lazo, Alejandro
Lazo
Alejandro"," Kramer Levin Naftalis & Frankel
541110 , Mitchell Silberberg & Knupp LLP
541110 , Delta Air Lines Inc
481111 , Department of Homeland Security
922120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170131ed1v001jl , WSJOWSJO20170130000020170131ed1v001jl , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862994927?accountid=14496, n/a," Bans , Airports , Passports & visas , National security , Attorneys , Presidents , Court hearings & proceedings , Travel , Demonstrations & protests , Aliens , Immigration , Identification documents , United States--US , Schumer, Charles E , Northern California , California , Los Angeles California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Airports+Clear+Out%2C+But+Confusion+Over+Travel+Ban+Lingers%3B+Most+detained+individuals+were+released+overnight%3B+lawyers+for+some+legal+permanent+residents+said+clients+were+subjected+to+extensive+questioning&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Jordan%2C+Miriam%3BLazo%2C+Alejandro&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Some Refugees From Countries Not Named in Donald Trump's Order Have Until Thursday to Enter U.S. Nearly 900 refugees already vetted and in transit will be allowed to enter, DHS official says",,1862996140,Newspapers," Jordan, Miriam
Jordan
Miriam
Miriam Jordan"," Hebrew Immigrant Aid Society
813940 , International Rescue Committee
624190
813410"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170130000020170131ed1v0005n , WSJOWSJO20170130000020170131ed1v0005n , 117310 , PQ_117310_Jan302017", News," Jan 30, 2017",, English, English, n/a," New York, N.Y.","Jan 30, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862996140?accountid=14496, n/a," Refugees , Displaced persons , Fiscal years , Presidents , Sudan , Trump, Donald J , Somalia , United States--US , Libya , Iraq , Iran , Yemen , Syria , Myanmar (Burma)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Some+Refugees+From+Countries+Not+Named+in+Donald+Trump%27s+Order+Have+Until+Thursday+to+Enter+U.S.+Nearly+900+refugees+already+vetted+and+in+transit+will+be+allowed+to+enter%2C+DHS+official+says&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Netanyahu applauds Trump's plan for wall, to Mexico's chagrin","JERUSALEM - JERUSALEM - On Saturday evening, Israel's prime minister tweeted his praise of President Trump's decision to build a wall along the U.S. border with Mexico. In addition to border fences facing Lebanon, Syria, Jordan and Egypt, Israel also has an internal security fence - with remote-controlled machine guns - along the periphery of the Gaza Strip, as well as separation barriers in the West Bank to keep Palestinians, and Palestinian terrorists, out of Israel. Hours after Netanyahu's tweet, his office issued a clarification: ""The prime minister was addressing Israel's unique circumstances and the important experience we have and which we are willing to share with other nations. Mexico's Foreign Ministry ""expressed to the government of Israel, via its ambassador in Mexico, its profound astonishment, rejection and disappointment over Prime Minister Netanyahu's message on Twitter about the construction of a border wall. "" ""Mexico is a friend of Israel...",1863138591,Newspapers," Booth, William
William
William Booth
Booth
William Booth"," Fox News Channel
515120 , Democratic Party
813940"," (Copyright The Washington Post Company, Jan 30, 2017)"," WPXXWP20170130NetanyahuapplaudsTrumpsplanforwalltoMexia252aba0 , WPXXWP20170130NetanyahuapplaudsTrumpsplanforwalltoMexia252aba0 , 7653 , PQ_7653_Jan302017", News," Jan 30, 2017",0190-8286, English, English, A.15," Washington, D.C.","Jan 30, 2017",The Washington Post,2017,https://search.proquest.com/docview/1863138591?accountid=14496, A.15," Land settlement , Diplomatic & consular services , Presidents , Prime ministers , Jordan , Sudan , West Bank , Mexico , United States--US , Eritrea , Israel , Egypt , Africa , Gaza Strip , Lebanon , Syria", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Netanyahu+applauds+Trump%27s+plan+for+wall%2C+to+Mexico%27s+chagrin&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Booth%2C+William&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Questions multiply over Bannon's rolein decision,"[...]even as the mechanism for full consultation with defense, diplomatic, intelligence and other national security chiefs remains incomplete, Bannon's policy influence was established late Saturday in a presidential directive that gave him something no previous president has bestowed on a political adviser: a formal seat at the NSC table. While they are listed as attendees to meetings of the NSC - the highest decision-making body, chaired by the president - the directive says they will attend meetings of the national security principals meeting without Trump ""where issues pertaining to their responsibilities and expertise are to be discussed."" The directive, based on a template that all modern presidents have used in organizing national security decision-making, changed a number of things from the Obama White House. Outside the White House, reaction to the new NSC organizational directive was less positive, with some saying that the immigration directive suffered from jumping ahead of the normal policy process, allowing it and other orders to be composed by political operatives such as Bannon and Stephen Miller, the White House senior adviser for policy, who is a Bannon ally and a former aide to Sen. Jeff Sessions (R-Ala.), Trump's populist and conservative nominee for attorney general. According to several people familiar with their relationship, Bannon has cultivated a rapport with Trump over security issues in recent months, and impressed Trump with his grasp of policy in talks they have held together with top intelligence and military officials.",1863155671,Newspapers," DeYoung, Karen
Karen
Karen DeYoung
DeYoung
Karen DeYoung"," Central Intelligence Agency--CIA
928110
928120 , Joint Chiefs of Staff
921110 , Republican Party
813940"," (Copyright The Washington Post Company, Jan 30, 2017)"," WPXXWP20170130QuestionsmultiplyoverBannonsroleindecisi2abbf2dc , WPXXWP20170130QuestionsmultiplyoverBannonsroleindecisi2abbf2dc , 7653 , PQ_7653_Jan302017", News," Jan 30, 2017",0190-8286, English, English, A.1," Washington, D.C.","Jan 30, 2017",The Washington Post,2017,https://search.proquest.com/docview/1863155671?accountid=14496, A.1," Meetings , Presidents , Political appointments , Politics , Decision making , Rice, Susan E , Gates, Robert M , United States--US , Bannon, Stephen K , Trump, Donald J", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Questions+multiply+over+Bannon%27s+rolein+decision&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=DeYoung%2C+Karen&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"As they become Americans, a mix of elation and worry","The preamble?"" The preamble to the Constitution was printed on an orange silk banner hanging on a wall in the ceremony room where the 36 people - some who entered the United States as refugees, some on student visas, some on ""lottery"" visas - were taking their seats and included several from the countries whose citizens Trump was now barring from the United States. [...]a screen rolled down for a video called ""Faces of America,"" and music began playing over a photo montage of a woman in a headscarf, a man wearing lederhosen, the Statue of Liberty, kids smiling out from a crowded boat landing at Ellis Island. ""Welcome to the ceremony,"" he said, and as protests were swelling around the country, and lawyers were filing suits to block the detention of legal U.S. residents arriving at airports, and refugees bound for deportation were being ushered back onto planes, the 36 citizen candidates stood up for the national anthem. Venezuela,"" he said, calling the last candidate for citizenship, a social worker named Coralis Fernandez who has lived in the United States for 22 years, counsels immigrants and said before the ceremony that she has been telling them these days not to be afraid, ""that liberties will prevail,"" and that ""what's important here is that institutions are the same always. ""Candidates for citizenship, are you ready?"" the official said, and they all raised their right hands, swearing in unison to renounce ""fidelity to any foreign prince, potentate, state or sovereignty"" and...",1863155698,Newspapers," McCrummen, Stephanie
Stephanie
Stephanie McCrummen
McCrummen
Stephanie McCrummen"," US Citizenship & Immigration Services
928120"," (Copyright The Washington Post Company, Jan 30, 2017)"," WPXXWP20170130AstheybecomeAmericansamixofelationandwor957da00e , WPXXWP20170130AstheybecomeAmericansamixofelationandwor957da00e , 7653 , PQ_7653_Jan302017", News," Jan 30, 2017",0190-8286, English, English, A.1," Washington, D.C.","Jan 30, 2017",The Washington Post,2017,https://search.proquest.com/docview/1863155698?accountid=14496, A.1," Refugees , Rites & ceremonies , Muslims , Citizenship , Presidents , Candidates , Aliens , Immigration , Jordan , Nepal , India , Iraq , Iran , Baghdad Iraq , Pakistan , Virginia , Obama, Barack", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=As+they+become+Americans%2C+a+mix+of+elation+and+worry&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=McCrummen%2C+Stephanie&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Democratic officials across the U.S. build off protests kindled by their base,"Opposition moves include slowing Cabinet picks, legislating on immigration Democrats spent the weekend building a full-scale opposition push against President Trump's executive order banning entry into the United States for refugees, migrants and even green-card holders from seven mostly Muslim countries. Schumer and House Minority Leader Nancy Pelosi (D-Calif.) are inviting all Democratic lawmakers to join them at 6 p.m. Monday on the steps of the Supreme Court to show solidarity with legal attempts to block Trump's travel ban. [...]in an interview, Sen. Chris Murphy (D-Conn.) said he would introduce legislation to overturn Trump's order by forcing him to comply with the 1965 Immigration and Nationality Act, which banned discrimination against immigrants on the basis of national origin. Details of the legislative proposals were still being sorted out Sunday afternoon, but most are likely to be introduced by Democratic members of the Senate Judiciary Committee, which has oversight of refugee and immigrants' rights issues, aides said. Democratic leaders also were exploring the options for holding more public events to draw attention to the opposition to Trump's orders - with the party seeking once again to tap into the anger that has driven millions of Americans into the streets. Jerrold Nadler and Nydia M. Velazquez, who represent parts of Manhattan and Brooklyn, showed up at John F. Kennedy International Airport and helped activists and attorneys seek the quick release of green-card holders and refugees stuck in legal limbo upon U.S. arrival. In the House, Rep. Zoe Lofgren (D-Calif.), a longtime advocate...",1863156584,Newspapers," Weigel, David
David
David Weigel
Weigel
David Weigel , O'Keefe, Ed
Ed
Ed O'Keefe
O'Keefe
Ed O'Keefe"," Republican Party
813940 , Democratic Party
813940"," (Copyright The Washington Post Company, Jan 30, 2017)"," WPXXWP20170130DemocraticofficialsacrosstheUSbuildoffpr3146fcd0 , WPXXWP20170130DemocraticofficialsacrosstheUSbuildoffpr3146fcd0 , 7653 , PQ_7653_Jan302017", News," Jan 30, 2017",0190-8286, English, English, A.7," Washington, D.C.","Jan 30, 2017",The Washington Post,2017,https://search.proquest.com/docview/1863156584?accountid=14496, A.7," Refugees , Nominations , Press conferences , Political campaigns , Presidents , Legislation , Activism , Demonstrations & protests , Leadership , Aliens , Immigration , Identification documents , Congressional committees , United States--US , Trump, Donald J", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Democratic+officials+across+the+U.S.+build+off+protests+kindled+by+their+base&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-30&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Weigel%2C+David%3BO%27Keefe%2C+Ed&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
